;competition;date;distance;finishCoords;finishPort;gliderImat;gliderType;pilotClub;pilotName;shape;speed;startCoords;startPort;type
15;0;15.09.2018;143;50'24'233N,13'45'117E;Rana;7530;VSO-10;Raná;David Krčil;polygon s 5OB;44.31;50'24'233N,13'45'117E;Rana;rychlostní let se změnou tratě za letu
16;0;15.09.2018;138.3;54'15'214N,18'41'883E;;SP-4013;DG-100;Gdański;Janusz Osak;polygon s 5OB;38.95;54'14'883N,18'40'283E;;volný let na vzdálenost
17;0;15.09.2018;122.6;50'04'224N,12'26'261E;;OK-3748;DG-100;Karlovy Vary;Jiri Zavazal;polygon s 5OB;46.35;50'05'273N,12'24'919E;;není možné podle pravidel bodovat
18;0;15.09.2018;282.2;49'44'450N,14'38'680E;;OK-2729;ASG-29(E) 18m;GAC Benešov;Ondřej Dupal;trojúhelník;79.59;49'44'450N,14'38'680E;;rychlostní let se změnou tratě za letu
19;0;15.09.2018;505.6;50'05'183N,12'57'167E;;OK-1777;ASW-15B;Toužim;Ivan Harašta;polygon s 5OB;83.26;50'05'183N,12'57'167E;;rychlostní let se změnou tratě za letu
20;0;15.09.2018;353.9;48'27'350N,17'31'583E;;D-KILB;Ventus 3F /18m;Trnava;Lukas Benedikt;trojúhelník s odletem z ramene;122.95;48'27'350N,17'31'583E;;rychlostní let se změnou tratě za letu
21;0;15.09.2018;241.1;48'16'767N,18'07'967E;;OM-0404;DG-400 /17m;Nitra;Radoslav Čagala;polygon s 3OB;110.57;48'20'567N,18'06'300E;;rychlostní let se změnou tratě za letu
22;0;15.09.2018;235.5;47'57'600N,18'11'200E;;OM-0296;ASW-24(A)+W;Nové Zámky;Miloš Šrank;polygon s 5OB;100.15;47'57'600N,18'11'200E;;rychlostní let se změnou tratě za letu
23;0;15.09.2018;173.7;54'15'033N,18'40'250E;;SP-4012;DG-101 G;Gdański;Wojciech Izdebski;polygon s 3OB;71.88;54'15'033N,18'40'250E;;rychlostní let se změnou tratě za letu
24;0;15.09.2018;162.4;49'43'383N,13'27'133E;;OK-3118;LS-8-18 /18m;Plzeň-Letkov;Václav Svoboda;trojúhelník;63.87;49'43'383N,13'27'133E;;rychlostní let se změnou tratě za letu
25;0;15.09.2018;93.9;49'43'120N,13'28'498E;;OK-5235;ASW-19B;Plzeň-Letkov;Roman Jokl;polygon s 5OB;48.39;49'43'360N,13'23'762E;;není možné podle pravidel bodovat
26;0;15.09.2018;76;50'30'704N,13'40'600E;;OK-7516;VSO-10;Most;Kryštof Mimra;polygon s 5OB;45.94;50'32'423N,13'40'243E;;není možné podle pravidel bodovat
27;0;09.09.2018;147.2;49'34'833N,15'45'767E;;OK_8656;ASW-15B;Přibyslav;Martin Kříž;polygon s 5OB;57.28;49'34'833N,15'45'767E;;rychlostní let se změnou tratě za letu
28;0;05.09.2018;158.9;50'25'581N,16'03'015E;;OK-6500;VSO-10;Náchod;Petr Seibrt;polygon s 5OB;32.23;50'24'783N,16'07'299E;;volný let na vzdálenost
29;0;08.09.2018;119.1;49'43'075N,13'28'405E;;OK-3118;LS-8-18 /18m;Plzeň-Letkov;Pavel Kunstmüller;polygon s 5OB;55.5;49'45'795N,13'24'174E;;není možné podle pravidel bodovat
30;0;06.09.2018;269.9;49'40'212N,13'30'632E;;OK-3118;LS-8-18 /18m;Plzeň-Letkov;Michal Budějovský;polygon s 5OB;83.57;49'44'875N,13'26'144E;;není možné podle pravidel bodovat
31;1;29.08.2018;186.4;48'27'067N,17'31'850E;;OM_8136;Duo Discus X(T);Bratislava;Štefan Šimončič;trojúhelník;76.88;48'30'433N,17'28'683E;;rychlostní let se změnou tratě za letu
32;0;16.08.2018;104.1;49'22'552N,16'04'467E;;OK-A806;TST-10M Atlas;Křižanov;Karel Doubal;polygon s 5OB;38.88;49'23'945N,16'09'210E;;není možné podle pravidel bodovat
33;0;17.08.2018;132.1;49'22'100N,16'06'967E;LKKA;OK_A806;TST-10M Atlas;Křižanov;Karel Doubal;polygon s 5OB;72.1;49'22'100N,16'06'967E;LKKA;rychlostní let se změnou tratě za letu
34;0;05.09.2018;168.1;50'39'310N,15'05'797E;;OK-6493;Std. Cirrus;Slaný;Michal Fořtík;polygon s 5OB;56.92;50'38'789N,15'02'359E;;není možné podle pravidel bodovat
35;0;19.08.2018;84.4;49'33'783N,18'21'558E;;OK-2525;Arcus E/M/S/T;Frýdlant n.O.;Pavel Foldyna;polygon s 5OB;115.88;49'31'300N,18'25'985E;;není možné podle pravidel bodovat
36;0;08.09.2018;320.2;49'20'768N,8'19'367E;;D-9114;LS-4;SFG Giulini/Ludwigshafen;Melzer Uwe;polygon s 5OB;67.08;49'22'977N,8'20'797E;;není možné podle pravidel bodovat
37;0;10.09.2018;240.3;49'02'840N,18'57'377E;;OM0410;Ventus 2cx(m/t) /18m 600kg;Martin;Milan Lojdl;polygon s 3OB;71;49'07'367N,19'05'483E;;volný let na vzdálenost
38;0;10.09.2018;341.8;50'38'000N,17'46'900E;EPOP;SP-3O8O;SZD-48 Jantar Std. 2(3);Opolski;Tomasz Radoszewski;polygon s 3OB;74.97;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
39;0;09.09.2018;90.8;49'35'108N,18'20'784E;;OK-3312;Arcus E/M/S/T;Frýdlant n.O.;Pavel Foldyna;polygon s 5OB;49.5;49'37'298N,18'24'684E;;není možné podle pravidel bodovat
40;0;10.09.2018;503.2;50'38'000N,17'46'900E;EPOP;;JS1-A/B/C(TJ) 18;Opolski;Zbigniew Kunas;polygon s 5OB;89.1;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
41;0;10.09.2018;115.2;50'36'033N,15'38'407E;;OK A802;TST-10M Atlas;Vrchlabí;Mirek Soukup;2OB;39.07;50'37'450N,15'38'783E;;volný let na vzdálenost
42;0;10.09.2018;99.8;49'24'680N,15'42'430E;;OKBUA07;Tukan D10;Jihlava;Miloš Dedera;trojúhelník;46.81;49'24'680N,15'42'430E;;rychlostní let podle deklarace
43;0;10.09.2018;176.8;49'57'633N,17'01'067E;;HB 3315;LS-8-18 /18m;Šumperk;Beat Albrecht;polygon s 5OB;64.27;49'55'700N,16'59'050E;;rychlostní let se změnou tratě za letu
44;0;10.09.2018;109.2;50'23'957N,14'55'301E;;OK-6602;ASW-19B;Mladá Boleslav;Lukáš Plocek;polygon s 5OB;37.4;50'22'564N,14'57'002E;;není možné podle pravidel bodovat
45;0;09.09.2018;187;49'14'217N,16'33'300E;;Ok-2903;M-28;Medlánky;Petr Nerad;návratová;53.89;49'14'217N,16'33'300E;;rychlostní let se změnou tratě za letu
46;0;09.09.2018;57.6;48'48'737N,17'08'266E;;OM-6517;VSO-10;Holíč;Miroslav Gawron;polygon s 5OB;35.89;48'48'379N,17'10'246E;;není možné podle pravidel bodovat
47;0;09.09.2018;201.7;48'15'828N,18'13'574E;;D-KUNT;LS-8-18 /18m;Nitra;Tibor Arpáš;2OB;68;48'16'767N,18'07'967E;;volný let na vzdálenost
48;0;09.09.2018;181;41'51'330N,6'42'350W;;D-KUMO;DG-400 /17m;Kroměříž;Bohdan Sebestik;polygon s 5OB;83.85;41'51'330N,6'42'350W;;rychlostní let se změnou tratě za letu
49;0;09.09.2018;169.5;48'27'350N,17'31'583E;LZTR;OM-1402;Discus 2c/2T /18m;Trnava;miloš mach;FAI trojúhelník;61.9;48'27'350N,17'31'583E;LZTR;rychlostní let se změnou tratě za letu
50;0;09.09.2018;312.2;50'38'000N,17'46'900E;EPOP;SP-3O8O;SZD-48 Jantar Std. 2(3);Opolski;Tomasz Radoszewski;polygon s 3OB;93.7;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
51;0;09.09.2018;430.2;50'38'000N,17'46'900E;EPOP;;JS1-A/B/C(TJ) 18;Opolski;Zbigniew Kunas;polygon s 5OB;84.07;50'38'000N,17'46'900E;EPOP;rychlostní let se změnou tratě za letu
52;0;08.09.2018;206.7;49'22'100N,16'06'967E;LKKA;OK1948;Janus c/cT/cM (FG);Křižanov;Petr Koutný;trojúhelník;83.58;49'22'100N,16'06'967E;LKKA;rychlostní let podle deklarace
53;0;09.09.2018;203.4;48'48'633N,17'08'067E;;OM-3501;VSO-10;Holíč;Radek Kosulic;polygon s 5OB;59;48'48'633N,17'08'067E;;rychlostní let se změnou tratě za letu
54;0;09.09.2018;116.7;48'48'633N,17'08'067E;;OM 1367;Std. Cirrus;Holíč;ivana sidorova;polygon s 5OB;50.12;48'48'633N,17'08'067E;;rychlostní let se změnou tratě za letu
55;0;09.09.2018;165.4;49'57'675N,16'25'779E;;OK-8718;G-104 Speed Astir II b;Ústí nad Orlicí;Milda Cindr;polygon s 3OB;53.41;49'58'783N,16'25'367E;;volný let na vzdálenost
56;0;06.09.2018;138.3;50'23'988N,14'52'791E;;OK 2422;DG-100;Mladá Boleslav;Jiří Srba;polygon s 5OB;28.46;50'24'887N,14'53'579E;;není možné podle pravidel bodovat
57;0;09.09.2018;365.9;48'58'800N,17'07'483E;LKKY;OK-7000;Discus 2a /15m;Kyjov;Lubomír Motl;FAI trojúhelník s odletem z ramene;81.8;48'58'800N,17'07'483E;LKKY;rychlostní let se změnou tratě za letu
58;0;09.09.2018;161.6;51'12'376N,16'58'300E;;SP-0000;SZD-48 Jantar Std. 2(3);Wrocławski;Grzegorz Kokot;polygon s 5OB;50.92;51'12'270N,17'01'004E;;není možné podle pravidel bodovat
59;0;09.09.2018;308.4;49'44'267N,14'38'717E;;D-KAZS;Antares 18S/T;GAC Benešov;Robert Šíma;trojúhelník;107.21;49'44'267N,14'38'717E;;rychlostní let se změnou tratě za letu
60;0;09.09.2018;136.8;49'25'317N,15'38'083E;;OK8405;VT-116 Orlik II;Jihlava;Miloš Dedera;polygon s 3OB;67.15;49'25'317N,15'38'083E;;rychlostní let se změnou tratě za letu
61;0;09.09.2018;340.4;49'14'200N,16'33'317E;LKCM;OK-2345;Duo Discus X(T);Medlánky;Stanislav Přeček;trojúhelník s odletem z ramene;89.34;49'14'200N,16'33'317E;LKCM;rychlostní let se změnou tratě za letu
62;0;09.09.2018;23.6;48'16'640N,18'08'043E;;OM-4503;VSO-10;Nitra;Patrik Kavan;polygon s 5OB;20.66;48'17'260N,18'06'522E;;není možné podle pravidel bodovat
63;0;09.09.2018;322.9;49'34'950N,15'45'550E;;OK-0818;LS-8t /18m;Přibyslav;Pavel Loužecký;4OB;100.87;49'34'950N,15'45'550E;;rychlostní let podle deklarace
64;0;09.09.2018;114.8;49'34'833N,15'45'767E;LKPI;OK-0569;Std. Cirrus;Přibyslav;Josef Novotný;FAI trojúhelník;81.55;49'34'833N,15'45'767E;LKPI;rychlostní let podle deklarace
65;0;09.09.2018;177.9;49'48'850N,15'12'100E;;ZS-GKX;JS1-C(TJ) 21;Tábor;Lenka Kuthanová;FAI trojúhelník;103.4;49'48'850N,15'12'100E;;rychlostní let podle deklarace
66;0;08.09.2018;284.1;49'48'850N,15'12'100E;;ZS-GKX;JS1-C(TJ) 21;Tábor;Lenka Kuthanová;FAI trojúhelník;99.68;49'48'850N,15'12'100E;;rychlostní let podle deklarace
67;0;09.09.2018;231.7;49'44'283N,14'38'700E;;D_0683;LS 1d;GAC Benešov;Viktor Bečan;trojúhelník;68.78;49'44'283N,14'38'700E;;rychlostní let se změnou tratě za letu
68;0;09.09.2018;110.2;49'14'000N,18'36'817E;;OM-6505;VSO-10;Žilina;Peter Šamaj;polygon s 5OB;49.76;49'12'733N,18'37'619E;;rychlostní let se změnou tratě za letu
69;0;09.09.2018;234.8;49'44'450N,14'38'683E;LKBE;OK-3303;Discus 2b/2c/2T /15m;GAC Benešov;Petr Kachlik;trojúhelník;83.45;49'44'450N,14'38'683E;LKBE;rychlostní let se změnou tratě za letu
70;0;09.09.2018;134.3;49'17'133N,17'24'950E;;OK-A524;TST-10M Atlas;Kroměříž;Jan Zona;polygon s 5OB;63.89;49'17'133N,17'24'950E;;rychlostní let se změnou tratě za letu
71;0;09.09.2018;259.3;49'57'633N,17'01'067E;;OK-2882;DG-200 /15m;Šumperk;Radek Vlček;polygon s 5OB;90.12;49'57'633N,17'01'067E;;rychlostní let se změnou tratě za letu
72;0;09.09.2018;122.6;49'18'017N,17'01'517E;LKVY;OK-4187;G-102 Astir cs 77;Vyškov;Antonín Pilát;polygon s 5OB;59.43;49'18'017N,17'01'517E;LKVY;rychlostní let se změnou tratě za letu
73;0;09.09.2018;139.4;48'35'700N,19'15'933E;;OM-4515 ;VSO-10;Očová;Slavo Vaník;polygon s 5OB;74.04;48'39'300N,19'18'733E;;rychlostní let se změnou tratě za letu
74;0;09.09.2018;80.1;49'17'512N,17'02'707E;;OK-1066;DG-1000S 18m;Vyškov;Petr Omelka;polygon s 5OB;25.8;49'19'848N,16'55'996E;;není možné podle pravidel bodovat
75;0;09.09.2018;152.2;49'27'776N,17'38'870E;;ok-A207;TST-3 Alpin TM;Hranice;Radim Sobek;polygon s 5OB;62.96;49'29'483N,17'39'464E;;není možné podle pravidel bodovat
76;0;09.09.2018;132.3;49'18'017N,17'01'517E;LKVY;OK-2905;G-104 Speed Astir II b;Vyškov;Leoš Nosek;polygon s 5OB;48.2;49'18'017N,17'01'517E;LKVY;rychlostní let se změnou tratě za letu
77;0;09.09.2018;79.2;48'35'711N,19'16'093E;;OM-0507;VSO-10;Očová;Jozef Vyletel;polygon s 5OB;51.58;48'37'062N,19'15'589E;;není možné podle pravidel bodovat
78;0;09.09.2018;100.8;49'34'850N,15'45'767E;;OK-2508;VSO-10;Přibyslav;Michaela Křížová;polygon s 5OB;49.86;49'34'850N,15'45'767E;;rychlostní let se změnou tratě za letu
79;0;09.09.2018;261.9;49'37'929N,15'16'198E;;OK-4304;HpH 304eS SHARK /18m (600kg);Zbraslavice;Richard Jensen;2OB;98.08;49'48'850N,15'12'100E;;volný let na vzdálenost
80;0;08.09.2018;335.1;49'48'850N,15'12'100E;;OK-4304;HpH 304eS SHARK /18m (600kg);Zbraslavice;Richard Jensen;FAI trojúhelník s odletem z ramene;91.26;49'48'850N,15'12'100E;;rychlostní let podle deklarace
81;0;09.09.2018;82.8;49'35'850N,15'32'817E;lkhb;OK-A206;TST-3 Alpin TM;Letňany;Václav Petrů;polygon s 3OB;52.79;49'35'850N,15'32'817E;lkhb;rychlostní let se změnou tratě za letu
82;0;09.09.2018;75.5;48'47'639N,17'06'693E;;OK-4646;G-103 Twin Basic;Holíč;Vladimír Kočvara;polygon s 5OB;40.2;48'48'406N,17'06'407E;;není možné podle pravidel bodovat
83;0;09.09.2018;39;49'18'663N,17'02'112E;;OK_7774;G-102 Astir cs 77;Vyškov;Karel Míča;polygon s 5OB;50.69;49'20'914N,16'54'828E;;není možné podle pravidel bodovat
84;0;09.09.2018;230.1;49'48'849N,15'12'099E;;OK-0428;Std. Cirrus;Zbraslavice;Jakub Kmošek;FAI trojúhelník;82.66;49'48'849N,15'12'099E;;rychlostní let podle deklarace
85;0;09.09.2018;168.2;49'14'215N,18'39'328E;;OM-7272;Centrair C-101A Pegase;Žilina;Milan Surovčík ml.;polygon s 5OB;62.64;49'14'674N,18'37'750E;;není možné podle pravidel bodovat
86;0;09.09.2018;32.2;49'14'014N,18'36'828E;;OM-9505;VSO-10;Žilina;Matej Jedlička;polygon s 5OB;28.99;49'12'711N,18'36'823E;;není možné podle pravidel bodovat
87;0;09.09.2018;179;49'14'250N,16'33'500E;LKCM;OK-7119;ASW-15;Medlánky;Aleš Nestrojil;trojúhelník;53.38;49'14'250N,16'33'500E;LKCM;rychlostní let se změnou tratě za letu
88;0;09.09.2018;201.4;50'28'100N,16'12'117E;;OK-6475;Ventus b(T) /16,6m;Hronov;Miloš Novotný;polygon s 5OB;63;50'24'550N,16'23'150E;;rychlostní let se změnou tratě za letu
89;0;09.09.2018;61.6;49'01'869N,14'31'621E;;OK 5901 ;T-59D Kestrel 19m;Hosín;Ivan Holkup;polygon s 5OB;30.35;49'02'812N,14'32'038E;;není možné podle pravidel bodovat
90;0;09.09.2018;150.4;50'04'965N,16'26'687E;;OK-7340;Std. Cirrus;Žamberk;Ladislav Valenta;polygon s 5OB;55.05;50'04'985N,16'25'418E;;není možné podle pravidel bodovat
91;0;09.09.2018;117.2;49'32'767N,17'42'267E;LKHN;OK-1900;ASW-19B;Hranice;Roman Schotli;polygon s 5OB;47.22;49'32'767N,17'42'267E;LKHN;rychlostní let se změnou tratě za letu
92;0;09.09.2018;154.1;49'55'617N,16'11'150E;LKVM;OK2076;ASW-15B;Vysoké Mýto;Josef Vopařil;FAI trojúhelník;45.84;49'55'617N,16'11'150E;LKVM;rychlostní let podle deklarace
93;0;09.09.2018;95.8;49'34'350N,15'46'890E;;OK-5628;VSO-10;Přibyslav;Roman Lukeš;polygon s 5OB;47.04;49'31'980N,15'47'230E;;není možné podle pravidel bodovat
94;0;09.09.2018;129;49'57'632N,17'01'067E;LKSU;OK 3845;G-102 Astir cs 77;Šumperk;Roman Kopp;polygon s 5OB;51.72;49'57'632N,17'01'067E;LKSU;rychlostní let se změnou tratě za letu
95;0;09.09.2018;135.2;48'48'966N,17'08'386E;LZHL;OK-5252;Phoebus B1;Holíč;Zdeněk Šebesta;polygon s 5OB;50.23;48'48'450N,17'08'183E;LZHL;volný let na vzdálenost
96;0;09.09.2018;78.3;48'16'707N,18'08'086E;;OM-1100;Centrair C-101A Pegase;Nitra;Peter Hupka;polygon s 5OB;43.37;48'17'184N,18'06'611E;;není možné podle pravidel bodovat
97;0;09.09.2018;165;49'17'133N,17'24'950E;;OK-1177;Std. Cirrus;Kroměříž;Zdeněk Balcárek;polygon s 5OB;73.24;49'17'133N,17'24'950E;;rychlostní let se změnou tratě za letu
98;0;09.09.2018;335.2;49'55'617N,16'11'150E;;OK-9841;Duo Discus (T) (700kg);Vysoké Mýto;Karel Jindra;polygon s 3OB;101.52;49'55'617N,16'11'150E;;rychlostní let podle deklarace
99;0;09.09.2018;232;49'22'097N,16'06'544E;;OK-1948;Janus c/cT/cM (FG);Křižanov;Dušan Kmeť;polygon s 5OB;83.41;49'24'204N,16'04'325E;;není možné podle pravidel bodovat
